apr,nPaidOff,hasCF,isFraud,payFreq__B,payFreq__I,payFreq__M,payFreq__S,payFreq__W,fraud_rate_of_state,leadType_bvMandatory,leadType_california,leadType_express,leadType_instant-offer,leadType_lead,leadType_lionpay,leadType_organic,leadType_prescreen,leadType_rc_returning,leadType_repeat,clearfraudscore,past_loan_count,loanAmount_log,scheduledPayment_log,leadCost_log,past_paid_off_loan_amount_log
645.0,0.0,1,1,0,0,0,0,1,0.7307692307692307,1,0,0,0,0,0,0,0,0,0,634.0,0,5.860786223465865,7.091209527372025,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,614.0,0,6.398594934535208,7.54279653813505,3.258096538021482,0.0
590.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,614.4444444444445,0,5.707110264748875,6.828365691312623,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,577.0,0,5.860786223465865,7.0231086988442994,1.9459101490553132,0.0
475.0,1.0,1,0,0,0,0,0,1,0.6288659793814433,0,0,0,0,0,0,1,0,0,0,577.0,1,5.707110264748875,6.696515594670751,0.0,5.860786223465865
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,701.0,0,5.860786223465865,6.907465236924006,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,675.0,0,6.90875477931522,7.942305377493504,1.3862943611198906,0.0
625.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,714.0,0,5.707110264748875,6.8987448063238554,3.258096538021482,0.0
590.0,2.0,0,1,0,0,0,0,1,0.6852941176470588,0,0,0,0,0,0,0,0,1,0,878.0,0,7.0909098220799835,8.25299584788543,0.0,0.0
590.0,0.0,1,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,541.0,0,5.707110264748875,6.684074083163019,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7457627118644068,0,0,0,0,1,0,0,0,0,0,751.0,0,6.68586094706836,7.853033776300947,1.9459101490553132,0.0
475.0,0.0,0,0,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,613.9639880052918,0,5.303304908059076,6.218062126393706,1.3862943611198906,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,648.3353947087941,0,5.707110264748875,6.5283233479207885,0.0,0.0
325.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,0,1,0,0,825.0,0,6.90875477931522,7.611407092187168,0.0,0.0
625.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,429.0,0,5.860786223465865,6.979219760190441,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,610.0,0,5.929589143389895,7.019171422260317,3.258096538021482,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,572.0,0,5.993961427306569,7.105187098580444,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,0,0,1,0,0,0,565.0,0,6.2166061010848646,7.371470427111747,0.0,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,648.0,0,5.860786223465865,6.953999347456205,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,724.0,0,6.398594934535208,7.49263215900782,2.3978952727983707,0.0
390.0,0.0,0,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,302.0,0,5.707110264748875,6.5340649625981175,1.9459101490553132,0.0
601.0,0.0,1,0,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,424.0,0,6.398594934535208,7.5181565180888565,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,567.0,0,5.993961427306569,7.04141166379481,1.9459101490553132,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,0,0,0,0,1,0,0,0,0,0,678.0,0,5.786897381366708,6.952633037760223,3.258096538021482,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,906.0,0,6.803505257608338,7.500573707745278,4.330733340286331,0.0
306.0,2.0,0,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,839.3839164463975,1,7.313886831633462,7.971927940203276,0.0,6.803505257608338
645.0,0.0,1,0,1,0,0,0,0,0.5577889447236181,0,0,0,0,1,0,0,0,0,0,918.0,0,7.313886831633462,8.559440090277953,1.9459101490553132,0.0
590.0,1.0,0,0,0,0,0,0,1,0.6558966074313409,0,0,0,0,0,0,0,0,1,0,766.9752944287455,0,6.55250788703459,7.719178706882918,0.0,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,354.0,0,6.2166061010848646,7.117383913849996,1.9459101490553132,0.0
449.0,0.0,1,0,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,0,1,0,0,738.0,0,5.993961427306569,6.757804102218633,0.0,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,810.0,0,6.2166061010848646,7.1178460117013564,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,745.0,0,6.68586094706836,7.8360615344628055,1.9459101490553132,0.0
590.0,0.0,1,0,0,0,0,1,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,732.0,0,6.2166061010848646,7.222558719525458,1.3862943611198906,0.0
531.0,1.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,772.0,0,6.2166061010848646,7.20166293222811,0.0,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,727.0,0,6.398594934535208,7.500590290622352,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,764.0,0,5.993961427306569,7.105187098580444,3.258096538021482,0.0
681.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,0,0,1,0,0,0,612.0,0,5.707110264748875,6.93325731999448,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6086956521739131,0,0,0,0,1,0,0,0,0,0,776.0,0,5.993961427306569,7.075639787978322,3.258096538021482,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,536.0,0,5.993961427306569,7.083647880927799,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,726.0,0,7.496097345175956,8.651989783338482,3.258096538021482,0.0
390.0,0.0,0,1,0,0,1,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,646.2490205035258,0,5.707110264748875,6.491284833697292,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,1,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,541.0,0,5.993961427306569,7.123672785204607,1.3862943611198906,0.0
601.0,0.0,1,1,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,213.0,0,6.398594934535208,7.501148420404775,1.3862943611198906,0.0
590.0,1.0,0,0,1,0,0,0,0,0.833984375,0,0,0,0,0,0,0,0,1,0,735.0100306916474,0,6.55250788703459,7.721946837900838,0.0,0.0
590.0,0.0,1,0,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,742.0,0,5.993961427306569,7.089042968185794,1.3862943611198906,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,692.0,0,5.707110264748875,6.5218427669149435,3.713572066704308,0.0
590.0,0.0,0,0,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,582.377119363787,0,5.707110264748875,7.445312410987155,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,445.0,0,5.860786223465865,7.003983219333567,1.9459101490553132,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,908.0,0,6.55250788703459,7.585854809402516,5.303304908059076,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6484375,1,0,0,0,0,0,0,0,0,0,636.0,0,6.803505257608338,8.05878922519658,1.3862943611198906,0.0
555.0,4.0,0,0,0,0,0,1,0,0.4894851341551849,0,0,0,0,0,0,0,0,1,0,783.9786057925241,0,6.398594934535208,7.390051790194153,0.0,0.0
359.0,0.0,1,1,0,0,0,1,0,0.833984375,0,0,0,0,1,0,0,0,0,0,870.0,0,6.55250788703459,7.193077068155547,3.258096538021482,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,829.0,0,6.68586094706836,7.837226761843585,1.9459101490553132,0.0
208.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,0,0,0,0,0,0,0,1,0,0,695.0,0,8.006700845440367,8.828631828746293,0.0,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,581.0,0,5.993961427306569,7.092864612978413,2.3978952727983707,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,805.0,0,6.90875477931522,7.696262638096449,1.9459101490553132,0.0
449.0,1.0,0,0,0,0,1,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,714.5339318335142,0,5.993961427306569,6.931159256761153,0.0,0.0
645.0,0.0,1,0,1,0,0,0,0,0.6027397260273972,0,0,0,0,1,0,0,0,0,0,831.0,0,7.313886831633462,8.570883710164079,1.9459101490553132,0.0
449.99,0.0,0,0,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,686.0018704736319,0,5.707110264748875,6.5283233479207885,1.9459101490553132,0.0
449.99,1.0,0,0,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,644.6977518591634,1,5.993961427306569,6.596654448908786,0.0,5.707110264748875
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,906.0,0,7.313886831633462,8.376622221866832,3.258096538021482,0.0
645.0,0.0,1,1,0,0,1,0,0,0.75177304964539,0,0,0,0,1,0,0,0,0,0,557.0,0,5.993961427306569,7.0322181768217495,3.258096538021482,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,770.0,0,6.803505257608338,7.492186320070894,4.110873864173311,0.0
360.0,1.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,770.0,1,6.957497370876951,7.734060032304666,0.0,6.803505257608338
601.0,0.0,1,0,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,650.0,0,6.398594934535208,7.500590290622352,1.3862943611198906,0.0
490.0,0.0,0,1,0,0,0,0,1,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,654.0,0,6.68586094706836,7.644134347934083,1.3862943611198906,0.0
590.0,0.0,0,0,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,532.4200244046917,0,5.707110264748875,6.592441612695797,1.3862943611198906,0.0
500.0,1.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,664.8876701374807,0,5.929589143389895,6.806762986508063,0.0,0.0
500.0,2.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,710.868446720807,1,5.707110264748875,6.747269575197003,0.0,5.929589143389895
590.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,688.0,0,6.398594934535208,7.5424361319321624,1.3862943611198906,0.0
449.99,0.0,1,0,0,0,1,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,768.0,0,5.707110264748875,6.581748092208688,1.9459101490553132,0.0
645.0,0.0,1,0,1,0,0,0,0,0.7121090617481957,0,0,0,0,1,0,0,0,0,0,628.0,0,6.2166061010848646,7.368005245534254,3.258096538021482,0.0
645.0,1.0,1,1,0,0,0,0,1,0.7121090617481957,0,0,0,0,1,0,0,0,0,0,628.0,1,6.398594934535208,7.639733673773583,3.258096538021482,6.2166061010848646
590.0,0.0,0,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,634.709268082839,0,5.707110264748875,6.543595248690701,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,1,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,548.0,0,5.860786223465865,6.783132656587237,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,717.0,0,5.993961427306569,7.15711223711225,1.9459101490553132,0.0
325.0,0.0,1,0,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,837.0,0,7.313886831633462,8.033152299175901,0.0,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,803.0,0,6.398594934535208,7.13686499727485,3.713572066704308,0.0
306.0,1.0,1,1,0,0,0,0,1,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,803.0,1,6.90875477931522,7.608751574485481,0.0,6.398594934535208
590.0,0.0,1,1,0,0,0,0,1,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,423.0,0,5.993961427306569,7.08206146501296,1.3862943611198906,0.0
449.99,0.0,1,0,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,821.0,0,6.68586094706836,7.183172444013846,0.0,0.0
449.99,1.0,1,1,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,821.0,1,6.90875477931522,7.465546546348855,0.0,6.68586094706836
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,757.0,0,6.90875477931522,7.703693677379229,1.9459101490553132,0.0
590.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,461.0,0,5.707110264748875,6.754021179040095,1.3862943611198906,0.0
449.99,0.0,1,1,0,0,0,0,1,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,477.0,0,5.707110264748875,6.080253509922041,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,519.0,0,6.2166061010848646,7.398210834487771,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,523.0,0,5.993961427306569,7.0410528942828705,1.3862943611198906,0.0
359.0,0.0,1,1,1,0,0,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,662.0,0,7.1316985104669115,7.810774330423042,3.258096538021482,0.0
601.0,0.0,1,0,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,725.0,0,6.398594934535208,7.417928690103693,2.3978952727983707,0.0
601.0,1.0,1,0,1,0,0,0,0,0.6419437340153452,0,0,0,0,0,0,1,0,0,0,725.0,1,6.400257445308821,7.5797145732175,0.0,6.398594934535208
490.0,1.0,1,1,1,0,0,0,0,0.6288659793814433,0,0,0,0,0,0,1,0,0,0,821.0,0,7.313886831633462,8.308134974389185,0.0,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6489971346704871,0,0,0,0,1,0,0,0,0,0,886.0,0,6.68586094706836,7.822460755001934,3.258096538021482,0.0
645.0,0.0,1,1,0,0,0,0,1,0.6489971346704871,1,0,0,0,0,0,0,0,0,0,715.0,0,6.2166061010848646,7.447494836912767,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,803.0,0,6.2166061010848646,7.321135645286782,1.9459101490553132,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,770.0,0,6.2166061010848646,7.327096993425645,1.3862943611198906,0.0
590.0,0.0,1,0,0,1,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,799.0,0,6.68586094706836,7.841363199064905,3.258096538021482,0.0
601.0,0.0,1,1,1,0,0,0,0,0.4894851341551849,0,0,0,0,0,0,0,1,0,0,495.0,0,6.398594934535208,7.49924618581215,0.0,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,668.0,0,6.68586094706836,7.4847786715725935,3.713572066704308,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,394.0,0,5.993961427306569,7.013627663612685,1.3862943611198906,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,589.5945277979786,0,5.707110264748875,6.595343259909745,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,724.0,0,6.398594934535208,6.869866478439324,1.9459101490553132,0.0
475.0,0.0,0,1,0,0,1,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,548.9994779590418,0,5.707110264748875,7.249939741162558,1.3862943611198906,0.0
590.0,1.0,0,0,0,0,0,1,0,0.833984375,0,0,0,0,0,0,0,0,1,0,641.0313508661006,0,5.707110264748875,6.8633957848817095,0.0,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,820.0,0,6.111467339502679,6.840247019199376,3.713572066704308,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,431.0,0,6.2166061010848646,7.206473725991434,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.47190517998244075,0,0,0,0,1,0,0,0,0,0,602.0,0,6.398594934535208,7.4672224844511605,3.258096538021482,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,616.0,0,5.929589143389895,6.671197153246066,1.3862943611198906,0.0
601.0,0.0,1,1,1,0,0,0,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,732.0,0,6.398594934535208,7.4164025318200775,1.9459101490553132,0.0
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,806.0,0,6.90875477931522,8.059241445590573,3.713572066704308,0.0
550.0,0.0,0,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,752.0,0,5.707110264748875,6.6622510814292255,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,1,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,750.0,0,7.1316985104669115,8.280994795228228,1.3862943611198906,0.0
550.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,521.7539783117704,0,5.707110264748875,6.752106811363884,1.9459101490553132,0.0
645.0,0.0,1,1,1,0,0,0,0,0.8295454545454546,0,0,0,0,1,0,0,0,0,0,700.0,0,5.860786223465865,7.115045832932958,3.258096538021482,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,728.0,0,5.860786223465865,6.962792555912036,1.3862943611198906,0.0
645.0,0.0,1,0,0,0,0,0,1,0.6027397260273972,0,0,0,0,1,0,0,0,0,0,668.0,0,6.55250788703459,7.783590615796909,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,524.0,0,6.2166061010848646,7.383057346679081,1.3862943611198906,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,621.0,0,5.860786223465865,6.589201542863269,1.9459101490553132,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,444.0,0,5.993961427306569,7.0762314289540384,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,655.0,0,6.2166061010848646,7.278352851761226,1.9459101490553132,0.0
390.0,0.0,1,1,0,0,0,0,1,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,542.0,0,6.55250788703459,7.341561619915985,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.519916142557652,0,0,0,0,1,0,0,0,0,0,822.0,0,6.2166061010848646,7.20800800860777,4.330733340286331,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,585.0,0,5.707110264748875,6.9309931754493155,3.713572066704308,0.0
680.0,0.0,1,1,0,0,0,0,1,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,686.0,0,6.398594934535208,7.644230112277261,3.713572066704308,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6484375,0,0,0,0,1,0,0,0,0,0,607.0,0,6.2166061010848646,7.461128767097891,2.3978952727983707,0.0
645.0,0.0,1,0,0,0,0,0,1,0.65,1,0,0,0,0,0,0,0,0,0,619.0,0,5.929589143389895,7.170519463470955,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,571.0,0,6.68586094706836,7.689824094160604,1.9459101490553132,0.0
680.0,0.0,1,1,0,0,0,1,0,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,623.0,0,6.398594934535208,7.581235323066607,3.258096538021482,0.0
645.0,0.0,1,0,0,0,0,0,1,0.5577889447236181,0,0,0,0,1,0,0,0,0,0,867.0,0,7.1316985104669115,8.35807318491205,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,411.0,0,5.860786223465865,7.003747044635864,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6610470275066548,0,0,0,0,1,0,0,0,0,0,775.0,0,6.2166061010848646,7.306618643455739,3.258096538021482,0.0
680.0,0.0,1,1,0,0,0,0,1,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,661.0,0,5.993961427306569,7.264254207431052,1.3862943611198906,0.0
525.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,898.0,0,5.993961427306569,6.942900390450058,2.3978952727983707,0.0
525.0,1.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,655.1334467950138,1,6.2166061010848646,7.163853800772036,0.0,5.993961427306569
501.5,2.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,765.2173863033776,2,6.398594934535208,7.442141167157141,0.0,6.803505257608338
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,735.0,0,5.707110264748875,6.482373137033614,1.9459101490553132,0.0
324.0,1.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,698.0,1,6.2166061010848646,6.883964509608896,0.0,5.707110264748875
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,756.0,0,6.68586094706836,7.841182341642967,3.713572066704308,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,476.0,0,5.993961427306569,7.056071830473407,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,723.0,0,5.993961427306569,6.999084819270334,1.3862943611198906,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,703.0,0,5.993961427306569,6.740531179867333,0.0,0.0
288.0,2.0,0,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,692.9167577073695,1,6.398594934535208,7.011998170330518,0.0,5.993961427306569
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,500.0,0,5.993961427306569,7.150756358046253,2.3978952727983707,0.0
625.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,579.0853541013091,0,5.707110264748875,6.840065130012187,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,873.0,0,7.244941546337007,8.380268619894572,1.3862943611198906,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,788.0,0,5.993961427306569,6.700398951068257,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,646.0,0,6.90875477931522,7.999477216945492,1.9459101490553132,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,690.0,0,5.993961427306569,6.939001976315306,1.9459101490553132,0.0
531.0,1.0,1,1,1,0,0,0,0,0.6288659793814433,0,0,0,0,0,0,1,0,0,0,690.0,1,6.2166061010848646,7.154490349100512,0.0,5.993961427306569
449.99,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,533.0,0,5.860786223465865,6.782146703504459,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,627.0,0,6.2166061010848646,7.382379466986093,1.3862943611198906,0.0
478.67,0.0,0,1,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,501.0518645899855,0,6.2166061010848646,7.106983115842451,1.9459101490553132,0.0
550.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,788.0,0,6.2166061010848646,7.212117461685116,5.14166355650266,0.0
550.0,1.0,1,0,0,0,0,0,1,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,788.0,1,6.398594934535208,7.437789235839425,0.0,6.2166061010848646
501.5,2.0,0,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,672.8020341840842,2,6.621405651764134,7.637880274663652,0.0,7.00397413672268
590.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,602.0,0,6.68586094706836,7.857817287379867,1.3862943611198906,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,665.0,0,5.786897381366708,6.4840396384551315,2.3978952727983707,0.0
601.0,0.0,1,0,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,690.0,0,6.398594934535208,7.501584760348125,1.9459101490553132,0.0
540.0,1.0,1,0,1,0,0,0,0,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,701.0,1,6.803505257608338,7.820535857469776,0.0,6.398594934535208
645.0,0.0,1,1,0,0,0,1,0,0.7340425531914894,1,0,0,0,0,0,0,0,0,0,604.0,0,6.2166061010848646,7.434517242046481,1.3862943611198906,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,634.0,0,5.707110264748875,6.995079107153812,0.0,0.0
